code,area name,index,category,value,average salary
E07000123,Preston,20,Physical health conditions [Pe],96.7,#N/A
E07000123,Preston,21,Cancer [Pe5],98.7,#N/A
E07000123,Preston,22,Cardiovascular conditions [Pe5],97.9,#N/A
E07000123,Preston,23,Dementia [Pe5],108,#N/A
E07000123,Preston,24,Diabetes [Pe5],93.7,#N/A
E07000123,Preston,25,Kidney and liver disease [Pe5],92.1,#N/A
E07000123,Preston,26,Musculoskeletal conditions [Pe5],96.2,#N/A
E07000123,Preston,27,Respiratory conditions [Pe5],99.4,#N/A
E07000123,Preston,28,Healthy Lives Domain,92.9,#N/A
E07000123,Preston,29,Behavioural risk factors [L],94.5,#N/A
E07000123,Preston,30,Alcohol misuse [L1],88.1,#N/A
E07000123,Preston,31,Drug misuse [L1],99.4,#N/A
E07000123,Preston,32,Healthy eating [L1],89.8,#N/A
E07000123,Preston,33,Physical activity [L1],94.9,#N/A
E07000123,Preston,34,Sedentary behaviour [L1],91.5,#N/A
E07000123,Preston,35,Sexually transmitted infections [L1],105.9,#N/A
E07000123,Preston,36,Smoking [L1],113.2,#N/A
E07000123,Preston,37,Children and young people [L],101.9,#N/A
E07000123,Preston,38,Early years development [L2],104,#N/A
E07000123,Preston,39,Pupil absences [L2],106.3,#N/A
E07000123,Preston,40,Pupil attainment [L2],111.2,#N/A
E07000123,Preston,41,Teenage pregnancy [L2],96.2,#N/A
E07000123,Preston,42,"Young people in education, employment and apprenticeships [L2]",86.9,#N/A
E07000123,Preston,43,Physiological risk factors [L],89.4,#N/A
E07000123,Preston,44,High blood pressure [L3],103.1,#N/A
E07000123,Preston,45,Low birth weight [L3],81,#N/A
E07000123,Preston,46,Overweight and obesity in adults [L3],97.7,#N/A
E07000123,Preston,47,Overweight and obesity in children [L3],94.3,#N/A
E07000123,Preston,48,Protective measures [L],91.3,#N/A
E07000123,Preston,49,Cancer screening attendance [L4],85.9,#N/A
E07000123,Preston,50,Child vaccination coverage [L4],98.5,#N/A
E07000123,Preston,51,Healthy Places Domain,99,#N/A
E07000123,Preston,52,Access to green space [Pl],98.8,#N/A
E07000123,Preston,53,Private outdoor space [Pl1],98.8,#N/A
E07000123,Preston,54,Access to services [Pl],104.9,#N/A
E07000123,Preston,55,Distance to GP services [Pl2],105.7,#N/A
E07000123,Preston,56,Distance to pharmacies [Pl2],107.1,#N/A
E07000123,Preston,57,Distance to sports or leisure facilities [Pl2],99.9,#N/A
E07000123,Preston,58,Internet access [Pl2],108.8,#N/A
E07000123,Preston,59,Patients offered acceptable GP practice appointments [Pl2],100.6,#N/A
E07000123,Preston,60,Crime [Pl],97.4,#N/A
E07000123,Preston,61,Low-level crime [Pl3],104,#N/A
E07000123,Preston,62,Personal crime [Pl3],91.3,#N/A
E07000123,Preston,63,Economic and working conditions [Pl],91.8,#N/A
E07000123,Preston,64,Child poverty [Pl4],87.6,#N/A
E07000123,Preston,65,Job-related training [Pl4],97.2,#N/A
E07000123,Preston,66,Unemployment [Pl4],98,#N/A
E07000123,Preston,67,Workplace safety [Pl4],108.3,#N/A
E07000123,Preston,68,Living conditions [Pl],104.8,#N/A
E07000123,Preston,69,Air pollution [Pl5],124.2,#N/A
E07000123,Preston,70,Household overcrowding [Pl5],104,#N/A
E07000123,Preston,71,Noise complaints [Pl5],92.6,#N/A
E07000123,Preston,72,Road safety [Pl5],100.1,#N/A
E07000123,Preston,73,Rough sleeping [Pl5],100.1,#N/A
E07000124,Ribble Valley,1,Healthy People Domain,111.2,#N/A
E07000124,Ribble Valley,2,Difficulties in daily life [Pe],116.5,#N/A
E07000124,Ribble Valley,3,Disability [Pe1],103.8,#N/A
E07000124,Ribble Valley,4,Frailty [Pe1],123.2,#N/A
E07000124,Ribble Valley,5,Mental health [Pe],106.8,#N/A
E07000124,Ribble Valley,6,"Children's social, emotional and mental health [Pe2]",124.8,#N/A
E07000124,Ribble Valley,7,Mental health conditions [Pe2],90.3,#N/A
E07000124,Ribble Valley,8,Self-harm [Pe2],113,#N/A
E07000124,Ribble Valley,9,Suicides [Pe2],94.3,#N/A
E07000124,Ribble Valley,10,Mortality [Pe],109.4,#N/A
E07000124,Ribble Valley,11,Avoidable mortality [Pe3],108,#N/A
E07000124,Ribble Valley,12,Infant mortality [Pe3],108.7,#N/A
E07000124,Ribble Valley,13,Life expectancy [Pe3],108,#N/A
E07000124,Ribble Valley,14,Mortality from all causes [Pe3],110,#N/A
E07000124,Ribble Valley,15,Personal well-being [Pe],101.6,#N/A
E07000124,Ribble Valley,16,Activities in life are worthwhile [Pe4],105.8,#N/A
E07000124,Ribble Valley,17,Feelings of anxiety [Pe4],82.4,#N/A
E07000124,Ribble Valley,18,Happiness [Pe4],107.4,#N/A
E07000124,Ribble Valley,19,Life satisfaction [Pe4],104.5,#N/A
E07000124,Ribble Valley,20,Physical health conditions [Pe],103.4,#N/A
E07000124,Ribble Valley,21,Cancer [Pe5],109.2,#N/A
E07000124,Ribble Valley,22,Cardiovascular conditions [Pe5],98.1,#N/A
E07000124,Ribble Valley,23,Dementia [Pe5],94.7,#N/A
E07000124,Ribble Valley,24,Diabetes [Pe5],106.3,#N/A
E07000124,Ribble Valley,25,Kidney and liver disease [Pe5],92.5,#N/A
E07000124,Ribble Valley,26,Musculoskeletal conditions [Pe5],103.7,#N/A
E07000124,Ribble Valley,27,Respiratory conditions [Pe5],105.3,#N/A
E07000124,Ribble Valley,28,Healthy Lives Domain,117,#N/A
E07000124,Ribble Valley,29,Behavioural risk factors [L],112.6,#N/A
E07000124,Ribble Valley,30,Alcohol misuse [L1],101.1,#N/A
E07000124,Ribble Valley,31,Drug misuse [L1],123.7,#N/A
E07000124,Ribble Valley,32,Healthy eating [L1],101.4,#N/A
E07000124,Ribble Valley,33,Physical activity [L1],117.4,#N/A
E07000124,Ribble Valley,34,Sedentary behaviour [L1],111.9,#N/A
E07000124,Ribble Valley,35,Sexually transmitted infections [L1],110.7,#N/A
E07000124,Ribble Valley,36,Smoking [L1],97.6,#N/A
E07000124,Ribble Valley,37,Children and young people [L],126.7,#N/A
E07000124,Ribble Valley,38,Early years development [L2],115.6,#N/A
E07000124,Ribble Valley,39,Pupil absences [L2],130.6,#N/A
E07000124,Ribble Valley,40,Pupil attainment [L2],130.4,#N/A
E07000124,Ribble Valley,41,Teenage pregnancy [L2],119.8,#N/A
E07000124,Ribble Valley,42,"Young people in education, employment and apprenticeships [L2]",102.4,#N/A
E07000124,Ribble Valley,43,Physiological risk factors [L],103.3,#N/A
E07000124,Ribble Valley,44,High blood pressure [L3],95.1,#N/A
E07000124,Ribble Valley,45,Low birth weight [L3],104.7,#N/A
E07000124,Ribble Valley,46,Overweight and obesity in adults [L3],101.6,#N/A
E07000124,Ribble Valley,47,Overweight and obesity in children [L3],102.1,#N/A
E07000124,Ribble Valley,48,Protective measures [L],112.1,#N/A
E07000124,Ribble Valley,49,Cancer screening attendance [L4],113,#N/A
E07000124,Ribble Valley,50,Child vaccination coverage [L4],108.5,#N/A
E07000124,Ribble Valley,51,Healthy Places Domain,127.1,#N/A
E07000124,Ribble Valley,52,Access to green space [Pl],101.5,#N/A
E07000124,Ribble Valley,53,Private outdoor space [Pl1],101.5,#N/A
E07000124,Ribble Valley,54,Access to services [Pl],89.1,#N/A
E07000124,Ribble Valley,55,Distance to GP services [Pl2],83.9,#N/A
E07000124,Ribble Valley,56,Distance to pharmacies [Pl2],87.7,#N/A
E07000124,Ribble Valley,57,Distance to sports or leisure facilities [Pl2],98.3,#N/A
E07000124,Ribble Valley,58,Internet access [Pl2],88.4,#N/A
E07000124,Ribble Valley,59,Patients offered acceptable GP practice appointments [Pl2],104.9,#N/A
E07000124,Ribble Valley,60,Crime [Pl],123,#N/A
E07000124,Ribble Valley,61,Low-level crime [Pl3],128.9,#N/A
E07000124,Ribble Valley,62,Personal crime [Pl3],113.9,#N/A
E07000124,Ribble Valley,63,Economic and working conditions [Pl],113.9,#N/A
E07000124,Ribble Valley,64,Child poverty [Pl4],116,#N/A
E07000124,Ribble Valley,65,Job-related training [Pl4],89.2,#N/A
E07000124,Ribble Valley,66,Unemployment [Pl4],113.8,#N/A
E07000124,Ribble Valley,67,Workplace safety [Pl4],85.3,#N/A
E07000124,Ribble Valley,68,Living conditions [Pl],137.9,#N/A
E07000124,Ribble Valley,69,Air pollution [Pl5],129,#N/A
E07000124,Ribble Valley,70,Household overcrowding [Pl5],164.1,#N/A
E07000124,Ribble Valley,71,Noise complaints [Pl5],111.2,#N/A
E07000124,Ribble Valley,72,Road safety [Pl5],117.9,#N/A
E07000124,Ribble Valley,73,Rough sleeping [Pl5],123.2,#N/A
E07000125,Rossendale,1,Healthy People Domain,86.4,#N/A
E07000125,Rossendale,2,Difficulties in daily life [Pe],76.6,#N/A
E07000125,Rossendale,3,Disability [Pe1],70,#N/A
E07000125,Rossendale,4,Frailty [Pe1],91.6,#N/A
E07000125,Rossendale,5,Mental health [Pe],88.2,#N/A
E07000125,Rossendale,6,"Children's social, emotional and mental health [Pe2]",98.8,#N/A
E07000125,Rossendale,7,Mental health conditions [Pe2],90.8,#N/A
E07000125,Rossendale,8,Self-harm [Pe2],98.5,#N/A
E07000125,Rossendale,9,Suicides [Pe2],79.1,#N/A
E07000125,Rossendale,10,Mortality [Pe],87.4,#N/A
E07000125,Rossendale,11,Avoidable mortality [Pe3],90.2,#N/A
E07000125,Rossendale,12,Infant mortality [Pe3],82.9,#N/A
E07000125,Rossendale,13,Life expectancy [Pe3],88.1,#N/A
E07000125,Rossendale,14,Mortality from all causes [Pe3],89.9,#N/A
E07000125,Rossendale,15,Personal well-being [Pe],97.7,#N/A
E07000125,Rossendale,16,Activities in life are worthwhile [Pe4],111.1,#N/A
E07000125,Rossendale,17,Feelings of anxiety [Pe4],87.9,#N/A
E07000125,Rossendale,18,Happiness [Pe4],86.7,#N/A
E07000125,Rossendale,19,Life satisfaction [Pe4],102.5,#N/A
E07000125,Rossendale,20,Physical health conditions [Pe],104,#N/A
E07000125,Rossendale,21,Cancer [Pe5],108.4,#N/A
E07000125,Rossendale,22,Cardiovascular conditions [Pe5],97.9,#N/A
E07000125,Rossendale,23,Dementia [Pe5],112.8,#N/A
E07000125,Rossendale,24,Diabetes [Pe5],103.6,#N/A
E07000125,Rossendale,25,Kidney and liver disease [Pe5],105.2,#N/A
E07000125,Rossendale,26,Musculoskeletal conditions [Pe5],103.4,#N/A
E07000125,Rossendale,27,Respiratory conditions [Pe5],98.1,#N/A
E07000125,Rossendale,28,Healthy Lives Domain,94.6,#N/A
E07000125,Rossendale,29,Behavioural risk factors [L],95,#N/A
E07000125,Rossendale,30,Alcohol misuse [L1],94.9,#N/A
E07000125,Rossendale,31,Drug misuse [L1],112.4,#N/A
E07000125,Rossendale,32,Healthy eating [L1],84.6,#N/A
E07000125,Rossendale,33,Physical activity [L1],102.3,#N/A
E07000125,Rossendale,34,Sedentary behaviour [L1],95.9,#N/A
E07000125,Rossendale,35,Sexually transmitted infections [L1],111.3,#N/A
E07000125,Rossendale,36,Smoking [L1],89,#N/A
E07000125,Rossendale,37,Children and young people [L],107.3,#N/A
E07000125,Rossendale,38,Early years development [L2],109.1,#N/A
E07000125,Rossendale,39,Pupil absences [L2],112.5,#N/A
E07000125,Rossendale,40,Pupil attainment [L2],110.7,#N/A
E07000125,Rossendale,41,Teenage pregnancy [L2],107.4,#N/A
E07000125,Rossendale,42,"Young people in education, employment and apprenticeships [L2]",106,#N/A
E07000125,Rossendale,43,Physiological risk factors [L],83.9,#N/A
E07000125,Rossendale,44,High blood pressure [L3],104.9,#N/A
E07000125,Rossendale,45,Low birth weight [L3],102,#N/A
E07000125,Rossendale,46,Overweight and obesity in adults [L3],88.3,#N/A
E07000125,Rossendale,47,Overweight and obesity in children [L3],81.3,#N/A
E07000125,Rossendale,48,Protective measures [L],96.3,#N/A
E07000125,Rossendale,49,Cancer screening attendance [L4],92.8,#N/A
E07000125,Rossendale,50,Child vaccination coverage [L4],100.6,#N/A
E07000125,Rossendale,51,Healthy Places Domain,107.2,#N/A
E07000125,Rossendale,52,Access to green space [Pl],101.8,#N/A
E07000125,Rossendale,53,Private outdoor space [Pl1],101.8,#N/A
E07000125,Rossendale,54,Access to services [Pl],102.9,#N/A
E07000125,Rossendale,55,Distance to GP services [Pl2],94.3,#N/A
E07000125,Rossendale,56,Distance to pharmacies [Pl2],101.5,#N/A
E07000125,Rossendale,57,Distance to sports or leisure facilities [Pl2],106.5,#N/A
E07000125,Rossendale,58,Internet access [Pl2],100.6,#N/A
E07000125,Rossendale,59,Patients offered acceptable GP practice appointments [Pl2],104.9,#N/A
E07000125,Rossendale,60,Crime [Pl],102.6,#N/A
E07000125,Rossendale,61,Low-level crime [Pl3],110.6,#N/A
E07000125,Rossendale,62,Personal crime [Pl3],94.2,#N/A
E07000125,Rossendale,63,Economic and working conditions [Pl],96.9,#N/A
E07000125,Rossendale,64,Child poverty [Pl4],93,#N/A
E07000125,Rossendale,65,Job-related training [Pl4],82,#N/A
E07000125,Rossendale,66,Unemployment [Pl4],107.1,#N/A
E07000125,Rossendale,67,Workplace safety [Pl4],94.8,#N/A
E07000125,Rossendale,68,Living conditions [Pl],113.1,#N/A
E07000125,Rossendale,69,Air pollution [Pl5],126.6,#N/A
E07000125,Rossendale,70,Household overcrowding [Pl5],115.8,#N/A
E07000125,Rossendale,71,Noise complaints [Pl5],98.3,#N/A
E07000125,Rossendale,72,Road safety [Pl5],107.4,#N/A
E07000125,Rossendale,73,Rough sleeping [Pl5],102.8,#N/A
E07000126,South Ribble,1,Healthy People Domain,97.9,#N/A
E07000126,South Ribble,2,Difficulties in daily life [Pe],102.4,#N/A
E07000126,South Ribble,3,Disability [Pe1],87,#N/A
E07000126,South Ribble,4,Frailty [Pe1],116.9,#N/A
E07000126,South Ribble,5,Mental health [Pe],101.4,#N/A
E07000126,South Ribble,6,"Children's social, emotional and mental health [Pe2]",102.4,#N/A
E07000126,South Ribble,7,Mental health conditions [Pe2],91.4,#N/A
E07000126,South Ribble,8,Self-harm [Pe2],109.8,#N/A
E07000126,South Ribble,9,Suicides [Pe2],98,#N/A
E07000126,South Ribble,10,Mortality [Pe],105.2,#N/A
E07000126,South Ribble,11,Avoidable mortality [Pe3],101.5,#N/A
E07000126,South Ribble,12,Infant mortality [Pe3],109.7,#N/A
E07000126,South Ribble,13,Life expectancy [Pe3],103.9,#N/A
E07000126,South Ribble,14,Mortality from all causes [Pe3],106.5,#N/A
E07000126,South Ribble,15,Personal well-being [Pe],79.1,#N/A
E07000126,South Ribble,16,Activities in life are worthwhile [Pe4],68.4,#N/A
E07000126,South Ribble,17,Feelings of anxiety [Pe4],74.1,#N/A
E07000126,South Ribble,18,Happiness [Pe4],98.6,#N/A
E07000126,South Ribble,19,Life satisfaction [Pe4],85.6,#N/A
E07000126,South Ribble,20,Physical health conditions [Pe],104.8,#N/A
E07000126,South Ribble,21,Cancer [Pe5],103.7,#N/A
E07000126,South Ribble,22,Cardiovascular conditions [Pe5],99.1,#N/A
E07000126,South Ribble,23,Dementia [Pe5],112.6,#N/A
E07000126,South Ribble,24,Diabetes [Pe5],111.2,#N/A
E07000126,South Ribble,25,Kidney and liver disease [Pe5],102.8,#N/A
E07000126,South Ribble,26,Musculoskeletal conditions [Pe5],101.4,#N/A
E07000126,South Ribble,27,Respiratory conditions [Pe5],101.5,#N/A
E07000126,South Ribble,28,Healthy Lives Domain,103.9,#N/A
E07000126,South Ribble,29,Behavioural risk factors [L],101.6,#N/A
E07000126,South Ribble,30,Alcohol misuse [L1],93.8,#N/A
E07000126,South Ribble,31,Drug misuse [L1],101.7,#N/A
E07000126,South Ribble,32,Healthy eating [L1],95.2,#N/A
E07000126,South Ribble,33,Physical activity [L1],104.8,#N/A
E07000126,South Ribble,34,Sedentary behaviour [L1],99.2,#N/A
E07000126,South Ribble,35,Sexually transmitted infections [L1],108.8,#N/A
E07000126,South Ribble,36,Smoking [L1],107.1,#N/A
E07000126,South Ribble,37,Children and young people [L],112.6,#N/A
E07000126,South Ribble,38,Early years development [L2],110.4,#N/A
E07000126,South Ribble,39,Pupil absences [L2],118.7,#N/A
E07000126,South Ribble,40,Pupil attainment [L2],118.4,#N/A
E07000126,South Ribble,41,Teenage pregnancy [L2],106.1,#N/A
E07000126,South Ribble,42,"Young people in education, employment and apprenticeships [L2]",100.5,#N/A
E07000126,South Ribble,43,Physiological risk factors [L],94.1,#N/A
E07000126,South Ribble,44,High blood pressure [L3],108.6,#N/A
E07000126,South Ribble,45,Low birth weight [L3],91.5,#N/A
E07000126,South Ribble,46,Overweight and obesity in adults [L3],100,#N/A
E07000126,South Ribble,47,Overweight and obesity in children [L3],95.3,#N/A
E07000126,South Ribble,48,Protective measures [L],104.3,#N/A
E07000126,South Ribble,49,Cancer screening attendance [L4],97,#N/A
E07000126,South Ribble,50,Child vaccination coverage [L4],110.7,#N/A
E07000126,South Ribble,51,Healthy Places Domain,116.9,#N/A
E07000126,South Ribble,52,Access to green space [Pl],108.9,#N/A
E07000126,South Ribble,53,Private outdoor space [Pl1],108.9,#N/A
E07000126,South Ribble,54,Access to services [Pl],105.2,#N/A
E07000126,South Ribble,55,Distance to GP services [Pl2],104.1,#N/A
E07000126,South Ribble,56,Distance to pharmacies [Pl2],99.4,#N/A
E07000126,South Ribble,57,Distance to sports or leisure facilities [Pl2],108.7,#N/A
E07000126,South Ribble,58,Internet access [Pl2],102.7,#N/A
E07000126,South Ribble,59,Patients offered acceptable GP practice appointments [Pl2],108.3,#N/A
E07000126,South Ribble,60,Crime [Pl],96.1,#N/A
E07000126,South Ribble,61,Low-level crime [Pl3],110.9,#N/A
E07000126,South Ribble,62,Personal crime [Pl3],81.9,#N/A
E07000126,South Ribble,63,Economic and working conditions [Pl],108.6,#N/A
E07000126,South Ribble,64,Child poverty [Pl4],106,#N/A
E07000126,South Ribble,65,Job-related training [Pl4],126,#N/A
E07000126,South Ribble,66,Unemployment [Pl4],108.9,#N/A
E07000126,South Ribble,67,Workplace safety [Pl4],92,#N/A
E07000126,South Ribble,68,Living conditions [Pl],122,#N/A
E07000126,South Ribble,69,Air pollution [Pl5],124.6,#N/A
E07000126,South Ribble,70,Household overcrowding [Pl5],147.9,#N/A
E07000126,South Ribble,71,Noise complaints [Pl5],102.4,#N/A
E07000126,South Ribble,72,Road safety [Pl5],102.2,#N/A
E07000126,South Ribble,73,Rough sleeping [Pl5],105.6,#N/A
E07000127,West Lancashire,1,Healthy People Domain,98.6,#N/A
E07000127,West Lancashire,2,Difficulties in daily life [Pe],102.7,#N/A
E07000127,West Lancashire,3,Disability [Pe1],100.3,#N/A
E07000127,West Lancashire,4,Frailty [Pe1],104.2,#N/A
E07000127,West Lancashire,5,Mental health [Pe],90.1,#N/A
E07000127,West Lancashire,6,"Children's social, emotional and mental health [Pe2]",85.9,#N/A
E07000127,West Lancashire,7,Mental health conditions [Pe2],95.6,#N/A
E07000127,West Lancashire,8,Self-harm [Pe2],97.1,#N/A
E07000127,West Lancashire,9,Suicides [Pe2],90.5,#N/A
E07000127,West Lancashire,10,Mortality [Pe],98.1,#N/A
E07000127,West Lancashire,11,Avoidable mortality [Pe3],97.3,#N/A
E07000127,West Lancashire,12,Infant mortality [Pe3],106.1,#N/A
E07000127,West Lancashire,13,Life expectancy [Pe3],95.4,#N/A
E07000127,West Lancashire,14,Mortality from all causes [Pe3],98,#N/A
E07000127,West Lancashire,15,Personal well-being [Pe],104.1,#N/A
E07000127,West Lancashire,16,Activities in life are worthwhile [Pe4],117.6,#N/A
E07000127,West Lancashire,17,Feelings of anxiety [Pe4],90.3,#N/A
E07000127,West Lancashire,18,Happiness [Pe4],106.9,#N/A
E07000127,West Lancashire,19,Life satisfaction [Pe4],96.3,#N/A
E07000127,West Lancashire,20,Physical health conditions [Pe],100.1,#N/A
E07000127,West Lancashire,21,Cancer [Pe5],89.8,#N/A
E07000127,West Lancashire,22,Cardiovascular conditions [Pe5],100.1,#N/A
E07000127,West Lancashire,23,Dementia [Pe5],108.6,#N/A
E07000127,West Lancashire,24,Diabetes [Pe5],111.3,#N/A
E07000127,West Lancashire,25,Kidney and liver disease [Pe5],95,#N/A
E07000127,West Lancashire,26,Musculoskeletal conditions [Pe5],98.9,#N/A
E07000127,West Lancashire,27,Respiratory conditions [Pe5],100.8,#N/A
E07000127,West Lancashire,28,Healthy Lives Domain,97,#N/A
E07000127,West Lancashire,29,Behavioural risk factors [L],99.1,#N/A
E07000127,West Lancashire,30,Alcohol misuse [L1],97.1,#N/A
E07000127,West Lancashire,31,Drug misuse [L1],112.5,#N/A
E07000127,West Lancashire,32,Healthy eating [L1],90.4,#N/A
E07000127,West Lancashire,33,Physical activity [L1],97.7,#N/A
E07000127,West Lancashire,34,Sedentary behaviour [L1],91.6,#N/A
E07000127,West Lancashire,35,Sexually transmitted infections [L1],118.8,#N/A
E07000127,West Lancashire,36,Smoking [L1],112.7,#N/A
E07000127,West Lancashire,37,Children and young people [L],105,#N/A
E07000127,West Lancashire,38,Early years development [L2],109.4,#N/A
E07000127,West Lancashire,39,Pupil absences [L2],98.6,#N/A
E07000127,West Lancashire,40,Pupil attainment [L2],108.7,#N/A
E07000127,West Lancashire,41,Teenage pregnancy [L2],109.7,#N/A
E07000127,West Lancashire,42,"Young people in education, employment and apprenticeships [L2]",95.6,#N/A
E07000127,West Lancashire,43,Physiological risk factors [L],89,#N/A
E07000127,West Lancashire,44,High blood pressure [L3],104.4,#N/A
E07000127,West Lancashire,45,Low birth weight [L3],110.7,#N/A
E07000127,West Lancashire,46,Overweight and obesity in adults [L3],93.4,#N/A
E07000127,West Lancashire,47,Overweight and obesity in children [L3],82.5,#N/A
E07000127,West Lancashire,48,Protective measures [L],97.4,#N/A
E07000127,West Lancashire,49,Cancer screening attendance [L4],88.3,#N/A
E07000127,West Lancashire,50,Child vaccination coverage [L4],107,#N/A
E07000127,West Lancashire,51,Healthy Places Domain,114.1,#N/A
E07000127,West Lancashire,52,Access to green space [Pl],106.3,#N/A
E07000127,West Lancashire,53,Private outdoor space [Pl1],106.3,#N/A
E07000127,West Lancashire,54,Access to services [Pl],88.1,#N/A
E07000127,West Lancashire,55,Distance to GP services [Pl2],92.6,#N/A
E07000127,West Lancashire,56,Distance to pharmacies [Pl2],91.9,#N/A
E07000127,West Lancashire,57,Distance to sports or leisure facilities [Pl2],81.2,#N/A
E07000127,West Lancashire,58,Internet access [Pl2],99.2,#N/A
E07000127,West Lancashire,59,Patients offered acceptable GP practice appointments [Pl2],95.2,#N/A
E07000127,West Lancashire,60,Crime [Pl],115.9,#N/A
E07000127,West Lancashire,61,Low-level crime [Pl3],126.5,#N/A
E07000127,West Lancashire,62,Personal crime [Pl3],103,#N/A
E07000127,West Lancashire,63,Economic and working conditions [Pl],101,#N/A
E07000127,West Lancashire,64,Child poverty [Pl4],100.2,#N/A
E07000127,West Lancashire,65,Job-related training [Pl4],87.5,#N/A
E07000127,West Lancashire,66,Unemployment [Pl4],104.7,#N/A
E07000127,West Lancashire,67,Workplace safety [Pl4],97.3,#N/A
E07000127,West Lancashire,68,Living conditions [Pl],122.8,#N/A
E07000127,West Lancashire,69,Air pollution [Pl5],120.8,#N/A
E07000127,West Lancashire,70,Household overcrowding [Pl5],138,#N/A
E07000127,West Lancashire,71,Noise complaints [Pl5],98.1,#N/A
E07000127,West Lancashire,72,Road safety [Pl5],110.7,#N/A
E07000127,West Lancashire,73,Rough sleeping [Pl5],123.2,#N/A
E07000128,Wyre,1,Healthy People Domain,95.5,#N/A
E07000128,Wyre,2,Difficulties in daily life [Pe],94.7,#N/A
E07000128,Wyre,3,Disability [Pe1],83,#N/A
E07000128,Wyre,4,Frailty [Pe1],108.3,#N/A
E07000128,Wyre,5,Mental health [Pe],97.6,#N/A
E07000128,Wyre,6,"Children's social, emotional and mental health [Pe2]",98.4,#N/A
E07000128,Wyre,7,Mental health conditions [Pe2],97.2,#N/A
E07000128,Wyre,8,Self-harm [Pe2],108.4,#N/A
E07000128,Wyre,9,Suicides [Pe2],86.7,#N/A
E07000128,Wyre,10,Mortality [Pe],96.5,#N/A
E07000128,Wyre,11,Avoidable mortality [Pe3],92.7,#N/A
E07000128,Wyre,12,Infant mortality [Pe3],118.2,#N/A
E07000128,Wyre,13,Life expectancy [Pe3],91.7,#N/A
E07000128,Wyre,14,Mortality from all causes [Pe3],94.9,#N/A
E07000128,Wyre,15,Personal well-being [Pe],102,#N/A
E07000128,Wyre,16,Activities in life are worthwhile [Pe4],111.7,#N/A
E07000128,Wyre,17,Feelings of anxiety [Pe4],81.3,#N/A
E07000128,Wyre,18,Happiness [Pe4],103.8,#N/A
E07000128,Wyre,19,Life satisfaction [Pe4],104,#N/A
E07000128,Wyre,20,Physical health conditions [Pe],94.1,#N/A
E07000128,Wyre,21,Cancer [Pe5],94,#N/A
E07000128,Wyre,22,Cardiovascular conditions [Pe5],95.2,#N/A
E07000128,Wyre,23,Dementia [Pe5],107.9,#N/A
E07000128,Wyre,24,Diabetes [Pe5],94.5,#N/A
E07000128,Wyre,25,Kidney and liver disease [Pe5],89.2,#N/A
E07000128,Wyre,26,Musculoskeletal conditions [Pe5],94.1,#N/A
E07000128,Wyre,27,Respiratory conditions [Pe5],98,#N/A
E07000128,Wyre,28,Healthy Lives Domain,100.4,#N/A
E07000128,Wyre,29,Behavioural risk factors [L],98,#N/A
E07000128,Wyre,30,Alcohol misuse [L1],96.7,#N/A
E07000128,Wyre,31,Drug misuse [L1],110.6,#N/A
E07000128,Wyre,32,Healthy eating [L1],91.3,#N/A
E07000128,Wyre,33,Physical activity [L1],98.8,#N/A
E07000128,Wyre,34,Sedentary behaviour [L1],88.2,#N/A
E07000128,Wyre,35,Sexually transmitted infections [L1],110.4,#N/A
E07000128,Wyre,36,Smoking [L1],115.5,#N/A
E07000128,Wyre,37,Children and young people [L],107.6,#N/A
E07000128,Wyre,38,Early years development [L2],110.4,#N/A
E07000128,Wyre,39,Pupil absences [L2],105.7,#N/A
E07000128,Wyre,40,Pupil attainment [L2],109.1,#N/A
E07000128,Wyre,41,Teenage pregnancy [L2],111.7,#N/A
E07000128,Wyre,42,"Young people in education, employment and apprenticeships [L2]",93.6,#N/A
E07000128,Wyre,43,Physiological risk factors [L],98.4,#N/A
E07000128,Wyre,44,High blood pressure [L3],100.7,#N/A
E07000128,Wyre,45,Low birth weight [L3],108.4,#N/A
E07000128,Wyre,46,Overweight and obesity in adults [L3],95,#N/A
E07000128,Wyre,47,Overweight and obesity in children [L3],96.1,#N/A
E07000128,Wyre,48,Protective measures [L],97.2,#N/A
E07000128,Wyre,49,Cancer screening attendance [L4],87.3,#N/A
E07000128,Wyre,50,Child vaccination coverage [L4],107.7,#N/A
E07000128,Wyre,51,Healthy Places Domain,116.8,#N/A
E07000128,Wyre,52,Access to green space [Pl],107,#N/A
E07000128,Wyre,53,Private outdoor space [Pl1],107,#N/A
E07000128,Wyre,54,Access to services [Pl],99.5,#N/A
E07000128,Wyre,55,Distance to GP services [Pl2],96.1,#N/A
E07000128,Wyre,56,Distance to pharmacies [Pl2],95.5,#N/A
E07000128,Wyre,57,Distance to sports or leisure facilities [Pl2],102.8,#N/A
E07000128,Wyre,58,Internet access [Pl2],105.9,#N/A
E07000128,Wyre,59,Patients offered acceptable GP practice appointments [Pl2],103.1,#N/A
E07000128,Wyre,60,Crime [Pl],104.3,#N/A
E07000128,Wyre,61,Low-level crime [Pl3],111,#N/A
E07000128,Wyre,62,Personal crime [Pl3],97,#N/A
E07000128,Wyre,63,Economic and working conditions [Pl],101.8,#N/A
E07000128,Wyre,64,Child poverty [Pl4],100.1,#N/A
E07000128,Wyre,65,Job-related training [Pl4],93,#N/A
E07000128,Wyre,66,Unemployment [Pl4],104.8,#N/A
